,match_id,result,goals,team_id,team_name,team_rating,date,won_corners,att_sv_low_centre,won_contest,total_tackle,aerial_lost,possession_percentage,accurate_pass,total_pass,total_throws,shot_off_target,total_offside,blocked_scoring_att,ontarget_scoring_att,aerial_won,att_miss_left,total_scoring_att,fk_foul_lost,att_miss_right,att_goal_low_left,att_goal_low_right,att_sv_low_left,att_pen_goal,att_sv_high_centre,att_goal_low_centre,att_miss_high,att_post_left,post_scoring_att,att_miss_high_right,att_sv_high_right,att_sv_low_right,att_sv_high_left,att_miss_high_left,att_goal_high_right,att_goal_high_left,att_post_right,att_goal_high_centre,penalty_save,att_post_high
203,1190408,1,1.0,29,West Ham,6.85615384615385,04/01/2018,1.0,0.0,9,18,18,29.3,186,283,22,2.0,3.0,0.0,1.0,16,0.0,3.0,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
204,1190434,3,2.0,31,Everton,6.72,31/01/2018,5.0,0.0,7,24,23,44.3,231,347,26,4.0,3.0,1.0,4.0,13,2.0,9.0,10,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
205,1190434,0,1.0,14,Leicester,6.52071428571429,31/01/2018,5.0,0.0,10,17,13,55.7,319,440,38,4.0,0.0,2.0,2.0,23,0.0,8.0,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
206,1190352,1,1.0,166,Huddersfield,6.74571428571429,26/12/2017,8.0,2.0,8,17,34,58.3,416,500,29,8.0,2.0,3.0,7.0,15,3.0,18.0,9,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,1190352,1,1.0,96,Stoke,7.15071428571428,26/12/2017,5.0,1.0,10,31,15,41.7,274,372,16,5.0,2.0,3.0,7.0,34,1.0,15.0,12,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
208,1190346,3,1.0,162,Crystal Palace,7.28272727272727,13/01/2018,3.0,0.0,6,19,35,44.3,214,323,24,8.0,0.0,7.0,2.0,34,1.0,17.0,16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
209,1190346,0,0.0,184,Burnley,6.53461538461538,13/01/2018,2.0,1.0,7,18,34,55.7,309,414,23,5.0,4.0,1.0,2.0,35,2.0,8.0,10,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,1190420,1,2.0,13,Arsenal,6.84,03/01/2018,10.0,1.0,13,16,14,58.3,515,599,9,3.0,2.0,5.0,6.0,13,0.0,14.0,11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
211,1190420,1,2.0,15,Chelsea,6.97857142857143,03/01/2018,8.0,1.0,12,18,13,41.7,348,422,9,10.0,3.0,3.0,6.0,14,1.0,19.0,11,3.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
212,1190309,0,2.0,23,Newcastle United,6.65571428571428,09/12/2017,6.0,1.0,9,21,24,37.8,230,337,21,4.0,1.0,2.0,4.0,33,2.0,10.0,10,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,1190309,3,3.0,14,Leicester,6.89071428571429,09/12/2017,5.0,0.0,22,20,33,62.2,446,562,21,7.0,2.0,1.0,5.0,24,2.0,13.0,8,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
214,1190321,3,5.0,30,Tottenham,7.32071428571429,09/12/2017,12.0,5.0,5,18,21,70.8,579,657,17,6.0,7.0,3.0,11.0,19,2.0,20.0,12,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,1190321,0,1.0,96,Stoke,6.275,09/12/2017,6.0,1.0,6,17,19,29.2,172,268,12,1.0,2.0,0.0,3.0,21,0.0,4.0,9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,1190447,0,0.0,96,Stoke,6.60307692307692,01/01/2018,10.0,1.0,14,14,28,58.8,352,463,20,3.0,2.0,4.0,4.0,30,1.0,11.0,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,1190447,3,1.0,23,Newcastle United,7.15,01/01/2018,5.0,2.0,10,17,30,41.2,223,335,20,5.0,0.0,3.0,6.0,28,2.0,14.0,11,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,1190453,3,2.0,32,Manchester United,7.18571428571429,31/03/2018,3.0,1.0,10,17,4,66.5,675,746,16,4.0,5.0,2.0,5.0,11,1.0,11.0,5,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
219,1190453,0,0.0,259,Swansea,6.24928571428571,31/03/2018,3.0,0.0,5,17,11,33.5,290,366,19,0.0,1.0,1.0,2.0,4,0.0,3.0,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,1190335,3,2.0,30,Tottenham,7.30214285714286,31/01/2018,6.0,1.0,15,26,15,52.6,432,527,18,9.0,1.0,7.0,6.0,11,4.0,22.0,10,0.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,1190335,0,0.0,32,Manchester United,6.35857142857143,31/01/2018,3.0,0.0,9,25,11,47.4,372,470,15,2.0,9.0,1.0,3.0,15,0.0,6.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
222,1190484,1,0.0,14,Leicester,6.93214285714286,19/04/2018,11.0,1.0,16,17,13,54.4,360,452,25,4.0,3.0,4.0,3.0,26,2.0,11.0,10,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,1190484,1,0.0,18,Southampton,6.74071428571429,19/04/2018,3.0,2.0,14,17,26,45.6,280,384,35,4.0,2.0,0.0,2.0,13,1.0,6.0,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
224,1190490,3,5.0,162,Crystal Palace,7.59357142857143,28/04/2018,8.0,2.0,13,12,11,50.5,346,415,17,4.0,1.0,2.0,9.0,8,2.0,15.0,11,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
225,1190490,0,0.0,14,Leicester,6.02428571428571,28/04/2018,2.0,0.0,14,21,8,49.5,315,393,22,2.0,0.0,3.0,1.0,11,0.0,6.0,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,1190269,1,1.0,14,Leicester,6.67,16/10/2017,4.0,1.0,14,21,20,57.0,367,486,35,4.0,1.0,4.0,3.0,19,0.0,11.0,13,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,1190269,1,1.0,175,West Bromwich Albion,6.67153846153846,16/10/2017,1.0,0.0,7,15,19,43.0,271,378,31,3.0,1.0,1.0,1.0,20,2.0,5.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
228,1190255,0,0.0,31,Everton,6.55642857142857,01/10/2017,9.0,3.0,7,8,35,63.2,398,501,15,13.0,1.0,8.0,4.0,32,3.0,25.0,14,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,1190255,3,1.0,184,Burnley,7.3525,01/10/2017,3.0,0.0,7,18,32,36.8,179,295,18,1.0,1.0,2.0,2.0,35,0.0,5.0,7,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,1190533,0,1.0,18,Southampton,6.33785714285714,13/12/2017,9.0,1.0,9,19,16,53.4,334,413,28,5.0,3.0,2.0,4.0,21,3.0,11.0,13,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,1190533,3,4.0,14,Leicester,7.27357142857143,13/12/2017,9.0,0.0,9,23,21,46.6,278,369,25,2.0,1.0,3.0,11.0,16,0.0,16.0,9,2.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,1190527,3,2.0,162,Crystal Palace,6.865,12/12/2017,4.0,2.0,8,13,16,53.6,318,415,21,6.0,3.0,4.0,4.0,35,1.0,14.0,14,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
233,1190527,0,1.0,27,Watford,6.415,12/12/2017,6.0,1.0,4,21,35,46.4,242,352,24,3.0,0.0,2.0,2.0,16,0.0,7.0,18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
234,1190241,3,2.0,183,Bournemouth,6.91857142857143,15/09/2017,6.0,0.0,18,12,17,62.5,573,647,16,5.0,1.0,7.0,3.0,23,0.0,15.0,5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,1190241,0,1.0,211,Brighton,6.66538461538462,15/09/2017,4.0,0.0,13,19,23,37.5,290,390,23,5.0,1.0,2.0,2.0,17,0.0,9.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
236,1190296,0,0.0,23,Newcastle United,6.83857142857143,04/11/2017,11.0,0.0,8,19,36,48.0,276,373,14,9.0,5.0,3.0,4.0,31,1.0,16.0,11,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
237,1190296,3,1.0,183,Bournemouth,7.05769230769231,04/11/2017,9.0,0.0,5,10,31,52.0,308,407,26,6.0,1.0,4.0,6.0,36,2.0,16.0,12,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
238,1190282,0,1.0,183,Bournemouth,6.43857142857143,29/11/2017,4.0,0.0,5,14,18,62.1,453,567,28,4.0,0.0,5.0,2.0,27,1.0,11.0,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
239,1190282,3,2.0,184,Burnley,6.895,29/11/2017,6.0,1.0,3,22,27,37.9,247,345,21,2.0,1.0,4.0,4.0,18,1.0,10.0,11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,1190283,1,1.0,27,Watford,6.59642857142857,02/12/2017,7.0,1.0,4,20,15,50.5,316,399,24,2.0,1.0,2.0,2.0,19,1.0,6.0,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
241,1190283,1,1.0,30,Tottenham,6.56571428571429,02/12/2017,2.0,1.0,7,21,19,49.5,329,404,23,4.0,10.0,2.0,2.0,15,1.0,8.0,8,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,1190297,3,2.0,166,Huddersfield,7.26071428571429,09/12/2017,8.0,3.0,6,23,22,58.4,403,541,28,8.0,1.0,5.0,6.0,35,4.0,19.0,6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,1190297,0,0.0,211,Brighton,6.215,09/12/2017,1.0,0.0,5,17,35,41.6,267,391,29,2.0,5.0,3.0,2.0,22,0.0,7.0,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
244,1190526,0,1.0,175,West Bromwich Albion,6.55071428571428,17/12/2017,6.0,1.0,9,15,13,43.1,341,433,24,3.0,1.0,4.0,5.0,9,1.0,12.0,14,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,1190526,3,2.0,32,Manchester United,6.82071428571429,17/12/2017,3.0,1.0,10,12,9,56.9,484,588,20,2.0,1.0,3.0,3.0,13,1.0,8.0,7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
246,1190240,0,0.0,18,Southampton,6.43071428571429,23/09/2017,8.0,2.0,8,18,18,60.6,453,544,21,6.0,3.0,4.0,4.0,6,2.0,14.0,12,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,1190240,3,1.0,32,Manchester United,6.99214285714286,23/09/2017,4.0,2.0,5,16,6,39.4,288,368,18,3.0,2.0,2.0,4.0,18,1.0,9.0,9,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,1190254,0,0.0,27,Watford,6.40384615384615,28/10/2017,8.0,0.0,11,11,32,70.2,456,561,29,7.0,4.0,8.0,0.0,22,4.0,15.0,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,1190254,3,1.0,96,Stoke,7.07846153846154,28/10/2017,1.0,1.0,3,18,22,29.8,150,249,26,3.0,2.0,1.0,2.0,32,0.0,6.0,9,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
250,1190532,0,0.0,184,Burnley,6.15142857142857,23/12/2017,4.0,0.0,6,11,33,40.4,233,350,24,3.0,5.0,0.0,2.0,21,1.0,5.0,10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
251,1190532,3,3.0,30,Tottenham,7.34214285714286,23/12/2017,4.0,2.0,9,9,21,59.6,419,527,29,5.0,1.0,5.0,8.0,33,1.0,18.0,10,2.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,1190268,3,2.0,162,Crystal Palace,6.715,14/10/2017,5.0,0.0,11,23,24,43.0,309,431,23,6.0,1.0,3.0,5.0,5,2.0,14.0,7,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
253,1190268,0,1.0,15,Chelsea,6.75785714285714,14/10/2017,8.0,3.0,13,23,5,57.0,459,559,19,6.0,6.0,4.0,5.0,24,1.0,15.0,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
254,1190491,0,0.0,166,Huddersfield,6.33571428571429,28/04/2018,5.0,1.0,5,15,19,53.7,382,499,40,2.0,1.0,5.0,2.0,20,0.0,9.0,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,1190491,3,2.0,31,Everton,7.19857142857143,28/04/2018,3.0,3.0,7,23,20,46.3,293,431,24,1.0,3.0,1.0,5.0,19,0.0,7.0,8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,1190485,3,5.0,167,Manchester City,7.75571428571429,22/04/2018,6.0,2.0,16,14,14,82.9,942,1015,10,4.0,4.0,3.0,12.0,10,1.0,19.0,6,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
257,1190485,0,0.0,259,Swansea,5.92714285714286,22/04/2018,1.0,1.0,10,11,10,17.1,142,203,14,2.0,1.0,1.0,1.0,14,1.0,4.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
258,1190452,3,1.0,211,Brighton,6.94071428571429,04/05/2018,5.0,0.0,14,19,15,31.7,219,313,17,4.0,1.0,3.0,4.0,15,2.0,11.0,5,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,1190452,0,0.0,32,Manchester United,6.58857142857143,04/05/2018,6.0,1.0,17,8,15,68.3,598,675,23,7.0,2.0,6.0,3.0,15,2.0,16.0,3,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,1190334,3,2.0,29,West Ham,7.00714285714286,02/01/2018,3.0,3.0,14,15,16,52.6,372,449,23,5.0,1.0,3.0,5.0,24,2.0,13.0,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
261,1190334,0,1.0,175,West Bromwich Albion,6.54214285714286,02/01/2018,4.0,2.0,10,16,24,47.4,327,413,16,6.0,1.0,3.0,3.0,16,1.0,12.0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
262,1190320,3,2.0,13,Arsenal,7.22923076923077,18/11/2017,7.0,2.0,7,18,20,42.1,281,399,21,4.0,8.0,5.0,5.0,16,1.0,14.0,11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
263,1190320,0,0.0,30,Tottenham,6.50857142857143,18/11/2017,4.0,2.0,15,12,16,57.9,436,549,28,8.0,1.0,2.0,4.0,20,5.0,14.0,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,1190446,3,2.0,32,Manchester United,7.07615384615385,25/02/2018,3.0,1.0,13,20,9,44.3,352,432,13,1.0,1.0,4.0,5.0,13,1.0,10.0,13,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,1190446,0,1.0,15,Chelsea,6.65428571428571,25/02/2018,4.0,1.0,15,22,13,55.7,475,552,14,4.0,6.0,3.0,7.0,9,0.0,14.0,12,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
266,1190308,0,0.0,259,Swansea,6.55142857142857,04/11/2017,8.0,1.0,11,12,23,56.1,379,468,22,3.0,1.0,7.0,2.0,27,0.0,12.0,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
267,1190308,3,1.0,211,Brighton,6.89857142857143,04/11/2017,7.0,0.0,3,17,27,43.9,267,371,16,2.0,2.0,1.0,2.0,23,1.0,5.0,12,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,1190478,0,2.0,167,Manchester City,6.62571428571429,07/04/2018,8.0,3.0,11,11,10,64.8,516,596,23,9.0,0.0,5.0,6.0,10,0.0,20.0,17,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
269,1190478,3,3.0,32,Manchester United,6.96714285714286,07/04/2018,4.0,0.0,16,11,10,35.2,244,318,17,1.0,2.0,0.0,4.0,10,0.0,5.0,9,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
270,1190336,0,2.0,29,West Ham,6.79538461538462,23/12/2017,6.0,2.0,17,16,31,63.5,329,426,31,5.0,4.0,8.0,6.0,37,3.0,19.0,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
271,1190336,3,3.0,23,Newcastle United,7.00357142857143,23/12/2017,3.0,1.0,4,23,37,36.5,155,249,19,5.0,0.0,2.0,4.0,31,1.0,11.0,12,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
272,1190450,0,0.0,259,Swansea,6.38357142857143,02/01/2018,6.0,0.0,11,18,17,32.3,232,313,16,5.0,4.0,2.0,1.0,11,3.0,8.0,12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,1190450,3,2.0,30,Tottenham,7.12,02/01/2018,5.0,2.0,6,21,11,67.7,593,675,25,5.0,2.0,2.0,5.0,17,2.0,12.0,9,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
274,1190444,0,1.0,18,Southampton,6.585,02/01/2018,4.0,1.0,9,26,23,61.1,444,560,25,7.0,1.0,0.0,3.0,16,1.0,10.0,8,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,1190444,3,2.0,162,Crystal Palace,6.89,02/01/2018,7.0,1.0,15,15,16,38.9,246,350,29,4.0,0.0,3.0,4.0,23,1.0,11.0,11,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
276,1190322,3,4.0,18,Southampton,7.28428571428571,26/11/2017,7.0,0.0,8,19,24,67.2,564,663,29,7.0,0.0,5.0,5.0,26,1.0,17.0,6,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
277,1190322,0,1.0,31,Everton,6.15642857142857,26/11/2017,2.0,1.0,4,12,26,32.8,232,329,19,3.0,0.0,0.0,2.0,24,1.0,5.0,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,1190493,3,2.0,32,Manchester United,6.71642857142857,29/04/2018,9.0,0.0,10,16,7,59.2,543,609,22,6.0,2.0,7.0,3.0,5,2.0,16.0,12,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
279,1190493,0,1.0,13,Arsenal,6.72714285714286,29/04/2018,0.0,1.0,13,28,5,40.8,358,438,18,4.0,1.0,1.0,3.0,7,2.0,8.0,7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,1190487,1,0.0,27,Watford,6.80571428571429,21/04/2018,4.0,3.0,6,25,24,51.8,248,357,24,10.0,0.0,0.0,4.0,32,3.0,14.0,17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
281,1190487,1,0.0,162,Crystal Palace,7.05916666666667,21/04/2018,3.0,0.0,17,16,32,48.2,238,341,18,3.0,1.0,2.0,1.0,24,0.0,6.0,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
282,1190518,0,0.0,14,Leicester,6.285,16/12/2017,6.0,1.0,21,16,22,56.1,357,452,27,5.0,0.0,4.0,2.0,23,1.0,11.0,12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
